Date;Time;Temp_C;Hum;Press_Bar;TempCabine_C;Charge;SR_Wm2;WindPeak_ms;WindSpeed_Inst;WindSpeed_Avg;WindDir_Inst;WindDir_Avg
26/09/2024;16:30;30,62;28,76;1011,31;33,75;13,92;209,97;5,81;7,25;5,84;326,00;335,00
26/09/2024;16:40;31,06;27,43;1011,33;33,75;13,93;172,37;7,78;9,18;9,13;358,00;328,00
26/09/2024;16:50;30,81;29,52;1011,30;33,50;13,93;142,43;5,92;6,28;6,30;349,00;350,00
26/09/2024;17:00;30,23;33,58;1011,20;33,25;13,60;107,40;6,96;6,90;7,31;345,00;337,00
26/09/2024;17:10;29,71;37,74;1011,15;33,00;13,45;74,97;7,29;6,97;7,91;338,00;344,00
26/09/2024;17:20;30,01;32,14;1011,00;32,50;13,35;46,17;7,89;9,80;8,37;337,00;340,00
26/09/2024;17:30;30,28;30,38;1011,07;32,13;13,29;17,00;6,85;7,87;7,97;349,00;345,00
26/09/2024;17:40;29,97;30,59;1011,13;31,62;13,25;0,00;5,64;6,90;6,13;322,00;326,00
26/09/2024;17:50;29,96;31,80;1011,16;31,00;13,25;0,00;6,85;5,52;7,06;336,00;328,00
26/09/2024;18:00;29,55;31,99;1011,20;30,50;13,25;0,00;5,81;6,76;6,85;333,00;332,00
26/09/2024;18:10;28,80;35,38;1011,12;29,87;13,24;0,00;6,63;5,38;6,46;348,00;339,00
26/09/2024;18:20;28,99;32,43;1011,13;29,37;13,22;0,00;5,31;5,59;5,24;355,00;336,00
26/09/2024;18:30;28,16;37,73;1011,31;29,00;13,21;0,00;4,99;4,62;5,32;322,00;323,00
26/09/2024;18:40;28,75;32,07;1011,31;28,62;13,21;0,00;4,77;5,38;4,47;307,00;318,00
26/09/2024;18:50;27,88;37,48;1011,51;28,38;13,21;0,00;4,71;5,66;4,00;324,00;335,00
26/09/2024;19:00;27,27;43,51;1011,54;28,12;13,20;0,00;5,09;4,90;4,84;329,00;331,00
26/09/2024;19:10;28,51;36,31;1011,54;27,87;13,20;0,00;7,51;8,63;7,91;325,00;328,00
26/09/2024;19:20;28,13;37,44;1011,67;28,00;13,23;0,00;5,26;4,83;4,31;4,00;67,00
26/09/2024;19:30;28,31;35,59;1011,65;28,00;13,19;0,00;7,34;8,77;8,70;333,00;329,00
26/09/2024;19:40;26,71;48,90;1011,71;27,75;13,19;0,00;6,57;6,35;6,17;322,00;323,00
26/09/2024;19:50;27,40;39,50;1011,89;27,50;13,18;0,00;6,63;4,35;6,01;342,00;328,00
26/09/2024;20:00;27,23;42,24;1011,87;27,37;13,18;0,00;5,75;6,01;5,74;335,00;325,00
26/09/2024;20:10;27,37;41,15;1012,01;27,37;13,18;0,00;5,81;5,80;5,65;335,00;338,00
26/09/2024;20:20;27,61;39,28;1012,13;27,37;13,18;0,00;5,81;5,59;5,52;331,00;329,00
26/09/2024;20:30;27,38;39,04;1012,19;27,25;13,18;0,00;6,03;4,35;4,82;328,00;317,00
26/09/2024;20:40;27,37;37,95;1012,22;27,13;13,18;0,00;3,73;3,87;2,81;307,00;292,00
26/09/2024;20:50;27,04;40,66;1012,41;26,87;13,21;0,00;2,19;1,31;1,87;15,00;156,00
26/09/2024;21:00;26,73;43,34;1012,46;26,62;13,18;0,00;3,83;4,14;3,85;317,00;312,00
26/09/2024;21:10;27,32;37,61;1012,55;26,62;13,18;0,00;4,77;4,76;4,39;324,00;322,00
26/09/2024;21:20;27,50;38,62;1012,57;26,75;13,19;0,00;4,71;4,28;4,27;4,00;283,00
26/09/2024;21:30;25,05;60,11;1012,59;26,62;13,18;0,00;3,29;2,90;2,32;179,00;165,00
26/09/2024;21:40;24,73;63,34;1012,59;26,00;13,18;0,00;2,96;3,04;3,08;133,00;141,00
26/09/2024;21:50;24,19;62,63;1012,64;25,37;13,18;0,00;3,51;3,87;3,88;134,00;128,00
26/09/2024;22:00;25,99;47,15;1012,74;25,00;13,18;0,00;2,79;2,21;2,85;165,00;153,00
26/09/2024;22:10;26,27;43,02;1012,72;25,37;13,17;0,00;2,03;1,93;1,88;118,00;130,00
26/09/2024;22:20;27,11;38,33;1012,78;25,50;13,14;0,00;0,60;0,00;0,20;251,00;261,00
26/09/2024;22:30;27,65;36,40;1012,65;25,50;13,16;0,00;3,62;3,93;2,73;319,00;303,00
26/09/2024;22:40;27,30;38,39;1012,56;25,88;13,14;0,00;4,38;2,55;3,30;286,00;284,00
26/09/2024;22:50;26,88;40,04;1012,57;26,12;13,14;0,00;2,03;2,55;2,11;253,00;256,00
26/09/2024;23:00;26,88;39,37;1012,59;26,12;13,16;0,00;2,25;2,28;1,66;182,00;185,00
26/09/2024;23:10;26,45;40,96;1012,64;26,00;13,16;0,00;0,99;0,55;0,41;130,00;147,00
26/09/2024;23:20;26,71;38,99;1012,49;25,62;13,16;0,00;2,41;2,28;0,92;126,00;53,00
26/09/2024;23:30;25,71;47,76;1012,68;25,50;13,14;0,00;3,73;3,52;3,26;157,00;168,00
26/09/2024;23:40;26,21;39,54;1012,75;25,25;13,14;0,00;1,21;1,24;0,79;312,00;250,00
26/09/2024;23:50;25,78;44,10;1012,79;25,12;13,13;0,00;2,85;3,31;2,60;148,00;139,00
27/09/2024;00:00;25,90;41,04;1012,84;25,25;13,13;0,00;3,73;3,18;3,45;160,00;155,00
27/09/2024;00:10;25,57;40,50;1012,75;25,37;13,14;0,00;2,52;2,76;2,87;140,00;151,00
27/09/2024;00:20;24,99;42,20;1012,80;25,12;13,12;0,00;3,78;2,90;3,49;118,00;120,00
27/09/2024;00:30;27,38;34,20;1012,79;24,87;13,11;0,00;4,38;4,56;3,80;334,00;326,00
27/09/2024;00:40;24,40;53,26;1012,92;24,75;13,12;0,00;5,37;4,69;5,10;332,00;328,00
27/09/2024;00:50;26,63;36,42;1012,59;24,87;13,10;0,00;8,66;9,25;9,85;334,00;340,00
27/09/2024;01:00;26,39;37,00;1012,67;25,50;13,11;0,00;10,08;10,28;10,79;341,00;337,00
27/09/2024;01:10;25,97;39,21;1012,51;25,75;13,08;0,00;7,61;9,18;8,25;337,00;338,00
27/09/2024;01:20;25,94;38,67;1012,39;25,75;13,10;0,00;8,60;10,01;9,99;340,00;343,00
27/09/2024;01:30;25,81;39,92;1012,40;25,75;13,08;0,00;8,82;8,97;9,52;328,00;330,00
27/09/2024;01:40;25,74;39,22;1012,22;25,75;13,09;0,00;9,70;11,46;10,57;334,00;336,00
27/09/2024;01:50;25,90;37,04;1011,97;25,75;13,09;0,00;11,78;12,01;11,91;323,00;333,00
27/09/2024;02:00;25,80;36,51;1011,70;25,62;13,07;0,00;12,33;14,15;13,92;336,00;335,00
27/09/2024;02:10;25,82;36,72;1011,74;25,75;13,05;0,00;14,08;15,81;14,70;334,00;327,00
27/09/2024;02:20;25,93;34,97;1011,85;25,75;13,06;0,00;12,98;11,80;14,21;321,00;329,00
27/09/2024;02:30;25,67;36,63;1011,96;25,75;13,06;0,00;12,27;9,80;12,59;326,00;331,00
27/09/2024;02:40;25,62;37,06;1011,93;25,62;13,05;0,00;10,68;10,84;11,89;336,00;329,00
27/09/2024;02:50;25,78;36,45;1011,95;25,62;13,05;0,00;11,89;10,98;12,69;323,00;321,00
27/09/2024;03:00;25,56;37,77;1011,91;25,50;13,04;0,00;10,79;12,49;11,69;325,00;329,00
27/09/2024;03:10;25,27;37,94;1011,97;25,50;13,04;0,00;11,01;10,63;11,05;334,00;330,00
27/09/2024;03:20;25,16;39,69;1011,65;25,37;13,05;0,00;10,68;13,32;10,52;335,00;331,00
27/09/2024;03:30;24,94;43,40;1011,88;25,25;13,04;0,00;10,19;9,04;11,13;326,00;326,00
27/09/2024;03:40;25,09;41,53;1011,51;25,12;13,03;0,00;11,78;12,91;12,52;338,00;333,00
27/09/2024;03:50;25,05;42,59;1011,54;25,12;13,01;0,00;12,93;14,43;14,13;332,00;330,00
27/09/2024;04:00;24,93;39,96;1011,61;25,12;13,02;0,00;11,89;11,04;12,35;325,00;323,00
27/09/2024;04:10;24,85;41,07;1011,80;25,12;13,01;0,00;11,72;11,87;10,30;322,00;315,00
27/09/2024;04:20;24,94;38,79;1011,76;25,00;13,01;0,00;9,86;9,94;10,03;313,00;312,00
27/09/2024;04:30;24,98;38,10;1011,93;24,87;12,99;0,00;8,71;9,73;9,74;328,00;322,00
27/09/2024;04:40;24,69;41,16;1011,93;24,75;12,98;0,00;8,87;11,39;9,42;329,00;324,00
27/09/2024;04:50;24,77;38,99;1012,11;24,63;12,99;0,00;7,29;7,32;7,47;298,00;312,00
27/09/2024;05:00;24,66;40,64;1012,00;24,63;12,98;0,00;8,98;9,25;9,76;303,00;312,00
27/09/2024;05:10;24,69;40,40;1011,88;24,63;12,97;0,00;9,48;10,77;10,13;331,00;324,00
27/09/2024;05:20;24,66;40,01;1011,97;24,63;12,97;0,00;8,44;10,49;9,40;321,00;327,00
27/09/2024;05:30;24,60;40,44;1012,10;24,63;12,97;0,00;9,97;8,49;10,77;322,00;329,00
27/09/2024;05:40;24,33;44,30;1012,72;24,63;12,97;0,00;7,61;5,45;7,03;316,00;326,00
27/09/2024;05:50;23,12;52,50;1013,10;24,25;12,96;0,00;4,66;2,83;3,33;201,00;223,00
27/09/2024;06:00;22,72;52,52;1013,51;23,87;12,97;0,00;1,86;2,14;1,60;173,00;169,00
27/09/2024;06:10;22,34;49,79;1013,82;23,62;12,96;0,00;8,82;11,04;9,92;141,00;138,00
27/09/2024;06:20;22,44;49,84;1014,13;23,62;12,97;5,77;6,63;7,39;6,87;150,00;156,00
27/09/2024;06:30;22,54;51,28;1014,40;23,62;12,97;0,00;4,60;5,18;4,39;156,00;163,00
27/09/2024;06:40;22,64;49,52;1014,44;23,62;12,99;51,37;3,45;3,31;2,56;243,00;234,00
27/09/2024;06:50;22,33;53,60;1014,79;25,12;13,05;108,17;2,90;3,52;3,07;241,00;239,00
27/09/2024;07:00;22,53;48,38;1014,93;26,50;13,17;147,77;5,09;3,66;4,62;237,00;242,00
27/09/2024;07:10;22,49;47,64;1015,06;27,75;13,29;171,57;2,30;2,35;2,31;231,00;248,00
27/09/2024;07:20;23,81;45,62;1015,08;29,50;13,42;201,20;2,08;1,52;1,32;14,00;231,00
27/09/2024;07:30;23,69;43,79;1015,12;30,88;13,51;253,73;1,81;1,38;1,49;229,00;232,00
27/09/2024;07:40;24,54;42,63;1015,10;32,63;13,57;290,73;1,81;2,00;0,87;269,00;281,00
27/09/2024;07:50;25,39;41,34;1015,27;33,88;13,60;319,27;1,81;2,14;0,40;344,00;304,00
27/09/2024;08:00;26,29;37,38;1015,00;34,88;13,62;355,30;1,42;2,07;0,50;352,00;245,00
27/09/2024;08:10;26,09;37,48;1015,11;35,25;13,65;387,17;1,92;1,66;1,22;359,00;62,00
27/09/2024;08:20;26,07;37,43;1015,06;35,50;13,68;413,10;2,90;2,76;2,71;360,00;230,00
27/09/2024;08:30;26,22;37,60;1015,01;35,63;13,71;463,03;3,62;2,48;3,06;356,00;332,00
27/09/2024;08:40;26,89;36,55;1015,14;36,13;13,71;477,27;3,73;2,76;2,97;348,00;320,00
27/09/2024;08:50;27,19;36,93;1014,98;36,75;13,74;517,30;3,07;3,04;2,58;303,00;303,00
27/09/2024;09:00;26,96;36,50;1015,04;37,25;13,78;423,80;2,79;3,11;2,35;296,00;296,00
27/09/2024;09:10;26,48;38,68;1015,10;37,63;13,78;510,37;3,18;1,52;2,78;244,00;232,00
27/09/2024;09:20;26,39;38,14;1014,88;36,88;13,79;503,23;2,90;2,21;2,74;328,00;318,00
27/09/2024;09:30;27,41;35,10;1014,87;36,75;13,89;562,00;2,85;2,83;2,56;320,00;317,00
27/09/2024;09:40;28,24;34,46;1014,74;37,00;13,89;665,60;3,07;2,21;2,45;316,00;314,00
27/09/2024;09:50;29,02;33,83;1014,64;38,00;13,87;651,40;2,41;2,21;1,27;197,00;232,00
27/09/2024;10:00;28,51;33,82;1014,60;37,38;13,89;623,47;2,57;2,21;2,45;117,00;130,00
27/09/2024;10:10;27,98;33,81;1014,43;37,25;13,89;476,03;4,38;3,66;4,16;179,00;175,00
27/09/2024;10:20;29,70;31,09;1014,40;36,25;13,91;551,10;2,36;2,48;0,82;182,00;211,00
27/09/2024;10:30;29,94;30,50;1014,19;36,88;13,90;711,37;4,22;4,97;3,75;126,00;123,00
27/09/2024;10:40;30,16;29,98;1014,11;37,13;13,91;771,60;1,53;0,28;0,83;146,00;138,00
27/09/2024;10:50;30,06;30,23;1013,83;37,75;13,91;760,77;3,07;2,76;2,14;169,00;191,00
27/09/2024;11:00;29,51;30,91;1013,65;38,13;13,92;694,40;3,89;1,38;2,83;132,00;219,00
27/09/2024;11:10;31,57;30,59;1013,51;37,50;13,92;780,07;3,07;0,62;2,51;330,00;311,00
27/09/2024;11:20;30,75;29,58;1013,52;37,25;13,92;714,87;3,07;1,79;1,74;8,00;68,00
27/09/2024;11:30;30,36;29,73;1013,33;37,25;13,92;776,87;5,37;5,52;3,16;166,00;236,00
27/09/2024;11:40;31,25;28,25;1013,16;36,13;13,93;786,80;5,04;1,93;2,94;125,00;113,00
27/09/2024;11:50;30,93;28,82;1012,83;36,13;13,92;462,90;5,97;6,70;5,29;197,00;192,00
27/09/2024;12:00;29,97;29,26;1012,70;35,50;13,93;427,07;9,15;7,39;8,41;199,00;216,00
27/09/2024;12:10;31,18;29,98;1012,62;35,25;13,94;221,60;6,25;6,90;6,45;238,00;229,00
27/09/2024;12:20;31,35;29,24;1012,24;35,50;13,93;748,30;11,07;9,87;10,49;245,00;235,00
27/09/2024;12:30;30,84;27,98;1012,01;35,25;13,95;755,33;8,38;9,53;8,56;203,00;210,00
27/09/2024;12:40;30,66;27,79;1011,88;35,13;13,93;742,93;9,97;9,66;10,55;209,00;213,00
27/09/2024;12:50;30,79;29,50;1011,75;34,75;13,93;733,80;11,01;9,59;10,05;228,00;201,00
27/09/2024;13:00;30,82;27,83;1011,35;34,63;13,93;732,53;10,08;7,32;9,77;218,00;210,00
27/09/2024;13:10;32,53;26,56;1011,37;34,75;13,94;714,07;5,31;4,69;5,19;235,00;232,00
27/09/2024;13:20;31,85;26,73;1011,11;35,88;13,94;691,93;7,29;8,42;7,00;185,00;196,00
27/09/2024;13:30;31,40;27,29;1010,97;36,25;13,96;677,90;9,75;8,84;9,49;231,00;244,00
27/09/2024;13:40;31,54;26,55;1010,64;36,00;13,94;660,33;6,63;6,35;6,56;205,00;211,00
27/09/2024;13:50;31,88;26,32;1010,55;36,00;13,94;637,07;4,49;2,62;3,99;231,00;224,00
27/09/2024;14:00;32,06;26,26;1010,35;36,13;13,96;642,90;6,03;4,42;5,94;214,00;216,00
27/09/2024;14:10;32,43;26,55;1010,16;36,13;13,94;599,33;6,03;5,59;6,09;238,00;231,00
27/09/2024;14:20;32,30;26,32;1010,02;36,00;13,96;586,40;7,29;6,14;5,95;231,00;230,00
27/09/2024;14:30;32,77;25,53;1009,85;36,00;13,96;570,93;5,09;4,14;4,27;187,00;171,00
27/09/2024;14:40;32,64;26,52;1009,90;36,38;13,94;580,57;5,31;2,97;5,13;215,00;219,00
27/09/2024;14:50;33,69;24,57;1009,70;37,00;13,96;505,30;4,00;1,31;2,87;216,00;279,00
27/09/2024;15:00;32,51;25,16;1009,70;37,25;13,94;322,80;6,57;5,04;5,88;209,00;212,00
27/09/2024;15:10;32,23;25,65;1009,67;36,25;13,95;338,23;5,20;3,24;4,59;173,00;186,00
27/09/2024;15:20;32,11;26,03;1009,53;35,50;13,94;113,77;3,12;3,11;3,22;175,00;163,00
27/09/2024;15:30;32,28;26,05;1009,47;35,00;13,95;118,50;5,26;4,35;5,14;185,00;187,00
27/09/2024;15:40;32,46;26,30;1009,39;34,63;13,94;149,43;4,38;3,93;4,54;169,00;181,00
27/09/2024;15:50;32,52;25,68;1009,39;34,75;13,94;151,50;3,94;4,69;3,78;162,00;161,00
27/09/2024;16:00;32,57;25,35;1009,45;35,00;13,97;152,80;1,97;2,55;1,92;187,00;180,00
27/09/2024;16:10;33,04;24,24;1009,28;35,75;13,95;214,73;1,92;1,52;1,67;244,00;261,00
27/09/2024;16:20;32,82;24,69;1009,34;36,75;13,97;157,93;2,08;1,66;1,95;310,00;291,00
27/09/2024;16:30;33,11;24,08;1009,24;37,25;13,94;229,57;1,31;1,10;1,24;306,00;304,00
27/09/2024;16:40;33,00;24,19;1009,26;37,63;13,95;180,70;1,31;1,31;1,13;347,00;339,00
27/09/2024;16:50;32,48;25,04;1009,27;37,63;13,62;68,53;1,42;0,83;1,33;340,00;339,00
27/09/2024;17:00;32,30;25,12;1009,29;37,00;13,58;78,10;1,31;1,24;1,37;7,00;7,00
27/09/2024;17:10;32,23;25,08;1009,39;36,25;13,40;22,43;1,97;1,31;1,35;18,00;20,00
27/09/2024;17:20;32,18;25,28;1009,43;35,00;13,33;5,97;1,75;1,31;1,68;18,00;18,00
27/09/2024;17:30;31,96;25,52;1009,45;34,00;13,25;0,00;2,08;2,21;2,33;347,00;341,00
27/09/2024;17:40;32,00;25,08;1009,47;33,25;13,25;0,00;2,41;2,97;2,88;345,00;346,00
27/09/2024;17:50;31,93;25,28;1009,57;32,63;13,24;0,00;2,85;2,97;2,93;339,00;339,00
27/09/2024;18:00;30,33;31,00;1009,60;32,13;13,22;0,00;2,79;3,04;2,99;357,00;357,00
27/09/2024;18:10;28,83;38,66;1009,59;31,37;13,22;0,00;4,22;5,04;4,19;349,00;251,00
27/09/2024;18:20;28,79;39,17;1009,57;30,62;13,21;0,00;5,70;6,14;6,01;341,00;341,00
27/09/2024;18:30;27,86;43,56;1009,60;29,87;13,20;0,00;6,85;7,87;7,49;340,00;345,00
27/09/2024;18:40;27,71;46,16;1009,61;29,37;13,20;0,00;7,29;7,80;8,11;341,00;340,00
27/09/2024;18:50;28,64;37,20;1009,61;29,12;13,20;0,00;9,04;9,46;9,92;345,00;343,00
27/09/2024;19:00;28,63;37,24;1009,68;29,25;13,20;0,00;6,46;8,28;6,58;346,00;350,00
27/09/2024;19:10;29,00;35,54;1009,77;29,25;13,20;0,00;6,63;7,80;7,29;339,00;345,00
27/09/2024;19:20;29,36;33,61;1010,05;29,25;13,18;0,00;6,74;6,56;7,26;356,00;349,00
27/09/2024;19:30;29,84;31,89;1010,13;29,25;13,18;0,00;6,52;6,90;6,49;350,00;353,00
27/09/2024;19:40;29,50;32,00;1010,23;29,37;13,21;0,00;5,04;4,56;5,24;3,00;311,00
27/09/2024;19:50;28,65;36,68;1010,32;29,25;13,18;0,00;3,07;2,55;2,73;314,00;313,00
27/09/2024;20:00;28,12;43,06;1010,45;28,87;13,18;0,00;4,33;2,21;3,56;328,00;333,00
27/09/2024;20:10;28,01;42,23;1010,50;28,62;13,18;0,00;6,79;7,52;7,09;336,00;339,00
27/09/2024;20:20;28,27;38,86;1010,59;28,38;13,18;0,00;5,31;4,42;6,05;353,00;336,00
27/09/2024;20:30;28,66;36,08;1010,64;28,25;13,18;0,00;5,53;6,63;6,36;353,00;353,00
27/09/2024;20:40;28,30;37,78;1010,78;28,25;13,18;0,00;5,04;5,59;5,51;346,00;339,00
27/09/2024;20:50;27,67;41,30;1010,87;28,12;13,18;0,00;4,82;4,83;5,15;354,00;339,00
27/09/2024;21:00;27,20;42,80;1011,03;27,75;13,17;0,00;4,27;4,42;4,69;343,00;334,00
27/09/2024;21:10;26,42;53,97;1011,35;27,37;13,18;0,00;3,40;4,42;2,78;139,00;121,00
27/09/2024;21:20;25,21;67,39;1011,37;27,00;13,18;0,00;3,94;3,87;4,13;149,00;154,00
27/09/2024;21:30;25,65;61,08;1011,48;26,50;13,17;0,00;2,41;3,04;2,78;145,00;140,00
27/09/2024;21:40;25,19;65,26;1011,61;26,25;13,17;0,00;1,31;1,10;0,52;220,00;98,00
27/09/2024;21:50;25,50;54,04;1011,56;25,88;13,16;0,00;2,52;3,11;2,52;284,00;277,00
27/09/2024;22:00;25,82;52,30;1011,65;25,62;13,14;0,00;1,37;1,66;1,41;265,00;277,00
27/09/2024;22:10;26,06;50,96;1011,80;25,50;13,16;0,00;1,10;1,17;0,73;312,00;314,00
27/09/2024;22:20;26,04;50,48;1011,80;25,62;13,14;0,00;0,38;0,55;0,10;358,00;304,00
27/09/2024;22:30;25,63;52,11;1011,93;25,50;13,16;0,00;1,75;1,66;2,11;14,00;7,00
27/09/2024;22:40;25,78;52,00;1011,92;25,50;13,16;0,00;1,86;1,52;1,97;110,00;111,00
27/09/2024;22:50;25,59;51,06;1011,91;25,62;13,14;0,00;2,63;2,76;2,93;149,00;149,00
27/09/2024;23:00;25,64;51,17;1011,93;25,62;13,15;0,00;2,63;3,24;2,93;158,00;151,00
27/09/2024;23:10;24,70;64,67;1011,87;25,50;13,14;0,00;4,16;4,97;5,05;155,00;153,00
27/09/2024;23:20;24,26;67,50;1011,91;25,25;13,14;0,00;5,53;6,42;6,25;166,00;161,00
27/09/2024;23:30;24,06;65,21;1011,93;25,00;13,14;0,00;6,03;7,25;6,45;128,00;130,00
27/09/2024;23:40;24,57;55,43;1011,98;24,87;13,14;0,00;2,85;0,00;1,94;161,00;123,00
27/09/2024;23:50;23,44;64,26;1012,18;24,75;13,14;0,00;5,20;4,42;4,73;8,00;6,00
28/09/2024;00:00;23,59;65,03;1012,19;24,37;13,11;0,00;2,63;1,10;1,79;354,00;180,00
28/09/2024;00:10;23,95;62,59;1012,19;24,12;13,13;0,00;1,70;0,69;1,22;47,00;38,00
28/09/2024;00:20;24,69;55,97;1012,09;24,12;13,12;0,00;1,04;0,07;0,59;22,00;23,00
28/09/2024;00:30;24,98;49,68;1011,97;24,12;13,12;0,00;0,16;0,07;0,12;20,00;20,00
28/09/2024;00:40;25,20;50,81;1012,07;24,37;13,12;0,00;0,88;0,69;0,79;159,00;178,00
28/09/2024;00:50;25,57;47,96;1011,76;24,37;13,12;0,00;3,34;3,87;2,85;26,00;17,00
28/09/2024;01:00;25,25;46,91;1011,88;24,63;13,11;0,00;3,07;2,76;3,24;25,00;34,00
28/09/2024;01:10;25,17;46,50;1011,74;24,63;13,12;0,00;1,64;1,59;1,88;84,00;75,00
28/09/2024;01:20;24,26;51,32;1011,86;24,63;13,09;0,00;3,67;3,80;3,49;148,00;151,00
28/09/2024;01:30;24,60;48,14;1011,95;24,50;13,09;0,00;2,63;0,83;2,13;132,00;116,00
28/09/2024;01:40;25,33;47,26;1012,08;24,50;13,10;0,00;3,73;3,87;3,57;91,00;99,00
28/09/2024;01:50;24,68;49,79;1011,85;24,75;13,10;0,00;3,07;3,31;3,43;61,00;55,00
28/09/2024;02:00;24,53;52,19;1011,92;24,63;13,09;0,00;3,01;3,80;2,46;89,00;65,00
28/09/2024;02:10;24,13;54,64;1011,72;24,50;13,09;0,00;4,93;5,45;5,51;51,00;60,00
28/09/2024;02:20;23,88;57,30;1011,53;24,37;13,06;0,00;8,82;11,04;9,38;66,00;62,00
28/09/2024;02:30;24,02;57,36;1011,41;24,50;13,08;0,00;8,11;8,70;8,23;72,00;66,00
28/09/2024;02:40;23,72;59,24;1011,58;24,50;13,06;0,00;5,53;4,97;5,60;50,00;56,00
28/09/2024;02:50;23,51;60,57;1011,90;24,37;13,07;0,00;3,40;1,10;2,55;89,00;48,00
28/09/2024;03:00;23,48;60,82;1011,64;24,12;13,06;0,00;6,96;7,59;5,77;66,00;69,00
28/09/2024;03:10;23,57;60,12;1011,59;24,12;13,06;0,00;7,83;8,49;8,23;71,00;67,00
28/09/2024;03:20;23,47;60,73;1011,76;24,00;13,06;0,00;6,90;7,66;7,33;63,00;76,00
28/09/2024;03:30;23,19;62,28;1011,85;24,00;13,07;0,00;6,96;6,07;7,18;33,00;39,00
28/09/2024;03:40;22,88;63,37;1011,87;23,75;13,05;0,00;6,96;6,97;6,60;38,00;39,00
28/09/2024;03:50;22,68;64,15;1011,89;23,62;13,04;0,00;5,42;5,38;5,08;15,00;28,00
28/09/2024;04:00;22,71;63,46;1011,95;23,38;13,04;0,00;7,01;5,45;7,29;62,00;60,00
28/09/2024;04:10;22,60;64,41;1012,16;23,25;13,04;0,00;7,01;7,52;6,78;48,00;48,00
28/09/2024;04:20;22,34;66,50;1012,40;23,25;13,00;0,00;6,41;8,08;6,38;360,00;81,00
28/09/2024;04:30;22,25;67,25;1013,31;23,12;13,01;0,00;2,41;0,07;0,89;326,00;252,00
28/09/2024;04:40;22,02;67,88;1013,02;22,87;13,04;0,00;4,71;5,59;5,23;12,00;13,00
28/09/2024;04:50;21,00;73,99;1012,26;21,62;13,03;0,00;8,82;10,63;9,91;23,00;24,00
28/09/2024;05:00;21,40;72,39;1012,70;21,00;13,02;0,00;5,48;6,21;5,71;3,00;239,00
28/09/2024;05:10;21,39;72,98;1012,91;21,00;12,98;0,00;9,53;8,63;8,54;7,00;81,00
28/09/2024;05:20;21,34;75,92;1012,86;21,25;12,98;0,00;11,01;11,53;11,99;0,00;47,00
28/09/2024;05:30;21,14;74,68;1013,11;21,37;13,01;0,00;8,33;8,08;8,08;9,00;10,00
28/09/2024;05:40;20,92;75,32;1013,25;21,37;12,99;0,00;6,35;6,49;6,62;14,00;80,00
28/09/2024;05:50;21,09;73,62;1013,35;21,37;12,98;0,00;11,18;13,94;9,28;12,00;11,00
28/09/2024;06:00;21,32;74,65;1013,36;21,37;12,96;0,00;10,52;10,56;11,08;352,00;267,00
28/09/2024;06:10;21,25;76,16;1013,58;21,50;12,96;0,00;10,13;9,04;10,77;360,00;163,00
28/09/2024;06:20;21,13;77,89;1013,65;21,50;12,98;1,50;10,96;11,53;11,02;3,00;180,00
28/09/2024;06:30;21,33;75,84;1013,71;21,75;13,00;21,47;11,50;13,18;11,86;72,00;156,00
28/09/2024;06:40;21,38;73,16;1014,02;22,25;13,04;50,43;12,16;14,43;14,09;10,00;18,00
28/09/2024;06:50;21,34;75,36;1014,23;22,75;13,08;76,70;10,74;12,08;11,67;1,00;76,00
28/09/2024;07:00;21,49;72,81;1014,34;23,38;13,14;105,83;11,45;11,94;12,39;303,00;207,00
28/09/2024;07:10;21,64;70,42;1014,42;23,87;13,21;130,23;13,15;13,05;14,16;3,00;218,00
28/09/2024;07:20;21,79;70,60;1014,55;24,37;13,33;165,30;13,26;10,01;13,58;356,00;268,00
28/09/2024;07:30;21,79;70,46;1014,79;24,75;13,49;182,33;13,53;14,56;14,01;6,00;6,00
28/09/2024;07:40;22,17;71,80;1014,90;25,25;13,54;225,07;8,71;9,18;9,45;352,00;132,00
28/09/2024;07:50;22,26;70,90;1015,10;25,88;13,62;257,83;9,26;7,80;8,85;355,00;350,00
28/09/2024;08:00;22,36;71,54;1015,24;26,50;13,65;293,30;8,16;8,35;8,54;359,00;352,00
28/09/2024;08:10;22,60;71,71;1015,38;27,00;13,67;305,37;9,09;7,39;9,18;359,00;223,00
28/09/2024;08:20;23,17;67,81;1015,50;27,62;13,72;364,93;7,94;10,98;8,28;354,00;288,00
28/09/2024;08:30;23,11;67,39;1015,48;28,25;13,75;383,20;8,16;7,39;8,23;360,00;329,00
28/09/2024;08:40;23,69;65,61;1015,54;28,87;13,81;428,47;6,19;5,73;6,33;346,00;337,00
28/09/2024;08:50;23,03;65,71;1015,54;29,00;13,78;406,93;9,97;8,49;10,45;354,00;296,00
28/09/2024;09:00;23,32;65,73;1015,63;29,00;13,84;405,03;9,31;7,32;9,26;356,00;353,00
28/09/2024;09:10;23,56;62,99;1015,64;29,12;13,78;324,97;8,82;10,15;9,36;347,00;348,00
28/09/2024;09:20;23,67;62,61;1015,78;29,00;13,91;501,10;8,98;9,73;10,33;355,00;323,00
28/09/2024;09:30;23,69;62,40;1015,78;29,75;13,92;459,73;8,49;8,63;8,93;337,00;339,00
28/09/2024;09:40;24,77;61,57;1015,71;30,00;13,93;568,13;6,52;7,18;6,94;334,00;344,00
